img,rank,rating,numReviews,cost,name,type,address,business_id,categories
['www.Max Brenner.com', '1', '4.0', '959', '16.7', 'Max Brenner', 'The Forum Shops at Caesars', ' 3500 Las Vegas Blvd', 'w8RWhhuKxMiFCpvFvIQ3zg', 'Desserts; American (New); Chocolatiers & Shops; Food; Breakfast & Brunch; Bars; Restaurants; Nightlife; Specialty Food; Coffee & Tea']
['www.B.GOOD.com', '5', '4.0', '103', '16.4', 'B.GOOD', '14825 Ballantyne Village Way', ' Ste 150', '0lCj9kOOyfpbbnc5VZglRQ', 'Juice Bars & Smoothies; Salad; Burgers; American (Traditional); Food; Restaurants']
["www.Aldo's Restaurant Peruvian Food.com", '93', '4.0', '4', '23.1', "Aldo's Restaurant Peruvian Food", '750 Oakdale Road', ' Suite 35', 'hmXrKXhcD2n2s6fmb2wRFg', 'Peruvian; Restaurants; Buffets']
['www.Panda Express.com', '8', '3.5', '21', '18.4', 'Panda Express', '9918 Knockando Ln', ' Ste 100', 'YKHCSOBLCHpb5K6GgaabCQ', 'Fast Food; Chinese; Restaurants']
['www.Fancy Chinese Cuisine.com', '5', '3.5', '158', '24.0', 'Fancy Chinese Cuisine', '7750 Kennedy Road', ' Unit 4', 'SEURrw7032BR15PKZ_aleA', 'Chinese; Dim Sum; Restaurants']
["www.Jason's Deli.com", '14', '4.0', '129', '29.2', "Jason's Deli", '1065 E Baseline Rd', ' #101', 'HAcRdfqNaIu1Gujz08gCaQ', 'Sandwiches; Salad; Restaurants; Caterers; Event Planning & Services; Vegetarian; Delis']
['www.Le Petit Sao.com', '83', '4.0', '11', '28.0', 'Le Petit Sao', '40 Place du Commerce', ' Suite 20', 'joJ2ovL1qz6iRpVvl4F7qA', 'Restaurants; Vietnamese; Food Court; Asian Fusion']
["www.Wang's Delight.com", '21', '3.5', '55', '12.5', "Wang's Delight", '3855 W Ray Rd', ' Ste 6', '1MGhb6z2XSTsyLvQgylXiA', 'Restaurants; Chinese']
['www.Asian Course.com', '68', '2.0', '4', '11.6', 'Asian Course', '30 Disera Drive', ' Unit 100', 'U5OX0mr-VQpz6G0HJIdVjA', 'Dim Sum; Chinese; Restaurants']
['www.Asian Island.com', '19', '4.0', '174', '29.6', 'Asian Island', '14870 N Northsight Blvd', ' Ste 103', 'Xfod0UWr_9B-TOM6qxVIwQ', 'Hawaiian; Asian Fusion; Chinese; Sushi Bars; Restaurants']
['www.Takara House.com', '74', '2.5', '6', '15.7', 'Takara House', '50 Bur Oak Avenue', ' Unit 6', 'ROM3mR48w9Ljy0SJeBHiAw', 'Japanese; Restaurants']
['www.Comme Ca.com', '51', '3.5', '497', '25.7', 'Comme Ca', 'Cosmopolitan Hotel & Casino', ' 3708 Las Vegas Blvd S', 'HoKXKkW8oC9q8XnjKLulRw', 'Food; French; Restaurants; Seafood']
['www.Chef Kennys Asian Vegan Restaurant.com', '2', '4.5', '249', '21.0', 'Chef Kennys Asian Vegan Restaurant', '6820 Spring Mountain Rd', ' Ste 111', 'L16ly2UGc9j4qO3Id8Gx3A', 'Restaurants; Vegetarian; Sushi Bars; Vegan; Chinese']
['www.A&W.com', '88', '4.0', '4', '14.4', 'A&W', '70 Shawville Boulevard SE', ' Suite 400', 'OrqoZmo6ry1elu-ZJyn-Lg', 'Burgers; Fast Food; Restaurants']
['www.Saigon Night.com', '94', '4.5', '11', '13.1', 'Saigon Night', '19 Street NE', ' Unit 817', '-lLrKhUlk-3BFnf3G7WWrQ', 'Restaurants; Vietnamese']
['www.SCADDABUSH Italian Kitchen & Bar.com', '2', '3.5', '408', '23.9', 'SCADDABUSH Italian Kitchen & Bar', '382 Yonge Street', ' Unit #7', '9Eghhu_LzEJgDKNgisf3rg', 'Nightlife; Restaurants; Bars; Specialty Food; Food; Italian; Beer; Wine & Spirits; Wine Bars']
['www.Wiki Star.com', '10', '3.0', '24', '11.2', 'Wiki Star', '15 Northtown Way', ' Suite 20', '0LsH3PYy7aemkjgQTI2MVQ', 'Taiwanese; Coffee & Tea; Food; Juice Bars & Smoothies; Restaurants']
['www.Airplus Heating and Cooling.com', '65', '1.5', '3', '14.8', 'Airplus Heating and Cooling', '40 Shields Court', ' Unit 102', '_zHnHfNhURaDJiZdBb0-iQ', 'Home Services; Contractors; Health & Medical; Heating & Air Conditioning/HVAC; Home Health Care; Gluten-Free; Pizza; Restaurants']
["www.Ricky's All Day Grill.com", '11', '3.0', '12', '25.7', "Ricky's All Day Grill", '8180 11 Street SE', ' Unit 860', 'Wxt77slJbuwQ3LDbfrBkzQ', 'Food; Restaurants; Breakfast & Brunch']
['www.Cafe 450.com', '77', '2.0', '9', '25.9', 'Cafe 450', '450 East Rio Salado Pkwy', ' Bldg 3', 'LTtXEZOUVcbd4sZ3dQwg9A', 'Restaurants; Cafes']
["www.Salsarita's Fresh Cantina.com", '58', '3.5', '15', '24.1', "Salsarita's Fresh Cantina", '320 S Tryon St', ' Ste 100A', 'fEUkduphNffvbS8tDQjw7A', 'Pizza; Restaurants; Tex-Mex; Caterers; Mexican; Salad; Event Planning & Services']
['www.The Buffalo Spot.com', '79', '2.5', '38', '25.6', 'The Buffalo Spot', '1537 W Broadway Rd', ' Ste 101', 'F_bN7GYW1dajqlHAcUBVkg', 'American (New); Fast Food; Restaurants; Chicken Wings']
['www.Cafe Zin-Zin.com', '39', '4.0', '3', '13.5', 'Cafe Zin-Zin', '1001 Rue Lenoir', ' E-202', '-2AZoPSeQKhjXXBfNEP7PQ', 'French; Restaurants; Cafes']
['www.Roses New York.com', '83', '3.0', '4', '23.0', 'Roses New York', '13130 Yonge Street', ' Unit 10', 'Ztxt_MlKgkTLG2-yi_pMrA', 'Fast Food; Salad; Bars; Sports Bars; Hookah Bars; Pizza; Nightlife; Persian/Iranian; Sandwiches; Restaurants']
['www.Wow Wing House.com', '31', '2.5', '5', '10.5', 'Wow Wing House', '1380 Major Mackenzie Drive E', ' Unit G1', 'D5yJPWeNdwH2SiRw5jH4gw', 'Sports Bars; Restaurants; Food; Pizza; Pubs; Nightlife; Chicken Wings; Sandwiches; American (Traditional); Bars']
['www.Skybox Sports Bar & Grill.com', '94', '3.0', '66', '11.2', 'Skybox Sports Bar & Grill', 'Aria Resort and Casino', ' 3738 Las Vegas Blvd S', 'swl9MCD8CU7kbNvn0L4SJg', 'Burgers; Restaurants; Sports Bars; Nightlife; Bars; American (New)']
['www.Love Cuisine.com', '29', '4.5', '89', '27.1', 'Love Cuisine', '3633 W Camelback Rd', ' Ste 7', '3aKmNE2coy5YLBCIu676og', 'Soul Food; Caribbean; Chinese; Restaurants; African']
['www.Subway.com', '23', '3.5', '8', '15.2', 'Subway', '2735 S 99th Ave', ' Ste 105', 'lHIUPJMTyHyA1EV5_GRRXw', 'Fast Food; Restaurants; Sandwiches']
['www.Tea Space.com', '40', '4.5', '295', '26.2', 'Tea Space', '3466 S Decatur Blvd', ' Ste E', '01VPJkcU0m8WzlA7dCEpVQ', 'Food; Restaurants; Coffee & Tea; American (Traditional); Juice Bars & Smoothies; Bubble Tea; Taiwanese; Tea Rooms']
['www.L.A. Boil Seafood.com', '63', '3.5', '80', '20.1', 'L.A. Boil Seafood', '2661 Dundas Street W', ' Unit 1', 'bgZoUq6MluJEpGZqtqtFeg', 'Nightlife; Restaurants; Seafood; Cajun/Creole; Soup; Bars']
['www.The Grove.com', '67', '2.0', '8', '29.7', 'The Grove', '240 Midpark Way SE', ' Suite 11', 'HjhlbmcCVc8hzNGGWAilnA', 'Restaurants; Pizza; Mediterranean']
["www.Martorano's.com", '61', '3.0', '180', '13.9', "Martorano's", 'Rio All-Suite Hotel & Casino', ' 3700 W Flamingo Road', 'NRn6yqCq3yAh7NtKBt79xQ', 'Italian; Restaurants']
['www.Mazaya Restaurant and Cafe.com', '63', '3.0', '4', '29.9', 'Mazaya Restaurant and Cafe', '5120 Dixie Road', ' Unit 1', '0aHtGtR07SL1S--uYhZjqA', 'Arabian; Mediterranean; Restaurants; Hookah Bars; Nightlife; Bars; American (New)']
['www.Subway.com', '88', '2.5', '6', '16.8', 'Subway', '1929 E Ray Rd', ' Ste 7', 'ckmTRf4qg80YIpPYinAp8w', 'Sandwiches; Fast Food; Restaurants']
["www.Sepassi's Pizzeria.com", '32', '5.0', '3', '23.7', "Sepassi's Pizzeria", '1830 - 52 Street SE', ' Suite 142', '4zZb5Dmu9DK6WPzV3NR00w', 'Restaurants; Food; Food Delivery Services; Pizza']
["www.Devil's Diner.com", '80', '4.0', '27', '15.9', "Devil's Diner", '640 S Mill Ave', ' Ste 118', 'Px4jJPkR56noH67rTku8aQ', 'Diners; Restaurants; Breakfast & Brunch']
['www.Kimchi Korea.com', '83', '4.5', '4', '20.7', 'Kimchi Korea', '2480 Cawthra Road', ' Unit 23', 'Mglgm8rfJxZ0LLgN23YGOg', 'Food; Korean; Restaurants; Shopping']
['www.Paradise Shawarma.com', '31', '4.5', '16', '23.6', 'Paradise Shawarma', '10-5451 Hwy 7', ' Unit 10', 'ljEo_8ZzFjdcF_kQWCYxzQ', 'Mediterranean; Halal; Fast Food; Restaurants']
['www.Compadres Mexican Restaurant.com', '1', '4.0', '102', '24.0', 'Compadres Mexican Restaurant', '1900 Cayuga St', ' Ste 105', 'oJQTaE-0pyDly6z0T05wxA', 'Nightlife; Bars; Mexican; Restaurants']
['www.Island Paradise Jamaican Restaurant.com', '87', '3.5', '22', '28.8', 'Island Paradise Jamaican Restaurant', '200 W Woodlawn Rd', ' Ste D', '0-ybmpcCIDjh_v9XLBkeig', 'Ethnic Food; Restaurants; Food; Caribbean; Specialty Food']
['www.White Orchid.com', '4', '3.0', '43', '15.3', 'White Orchid', '360 Highway 7 E', ' Unit 5', 'QWYKZ9mp9ggGQqGEw0LLqA', 'Thai; Malaysian; Chinese; Restaurants; Singaporean']
['www.Gen Korean BBQ House.com', '93', '4.0', '613', '21.0', 'Gen Korean BBQ House', '2000 E Rio Salado Pkwy', ' Ste 1056', 'EveFgxNoHkrs8ncSjkoINA', 'Restaurants; Korean; Barbeque']
['www.Dragon Pearl Buffet.com', '99', '3.5', '305', '13.1', 'Dragon Pearl Buffet', '865 York Mills Road', ' Unit 2', 'cPXasVLtq_1gmuSg65TUfQ', 'Chinese; Restaurants; Buffets']
['www.The Groves Bar & Grill.com', '97', '3.5', '113', '20.8', 'The Groves Bar & Grill', '323 S Gilbert Rd', ' Ste 111', 'mFrkBUEyop52sYWAQhBm5A', 'Bars; Nightlife; Restaurants; Beer; Wine & Spirits; American (New); Breakfast & Brunch; American (Traditional); Food']
["www.Mingo's Louisiana Kitchen.com", '88', '4.5', '102', '11.4', "Mingo's Louisiana Kitchen", '3424 West Southern Ave', ' Ste 180', 'Mpy2zw01M1IcEP4svSPOIg', 'Caterers; Seafood; Cajun/Creole; Event Planning & Services; Restaurants; Food Trucks; Burgers; Food']
['www.Thai Thai Restaurant.com', '42', '3.5', '65', '12.3', 'Thai Thai Restaurant', '10890 S Eastern Ave', ' Ste 109', 'LLWwWBCg7cek0YS6NqZ2sA', 'Thai; Restaurants; Food; Food Delivery Services']
['www.Lokuras.com', '59', '4.0', '65', '16.9', 'Lokuras', '3685 S Decatur Blvd', ' Ste 19', '2Q9Mgkc7iFHuKoD_z7kJkQ', 'Ice Cream & Frozen Yogurt; Food; New Mexican Cuisine; Desserts; Shaved Ice; Restaurants; Mexican']
["www.People's Potato.com", '92', '4.0', '3', '22.7', "People's Potato", '1455 Rue de Maisonneuve Ouest', ' 7eme Etage', 'jXTOkv0P1W63pofGENBQJA', 'Restaurants; Food; Gluten-Free; Vegan; Specialty Food']
['www.Star Wok 2.com', '29', '4.0', '26', '19.7', 'Star Wok 2', '7420 W Cactus Rd', ' Ste B16', 'w2-A-qlxtGTgT6KgQv8RdA', 'Chinese; Restaurants; Soup']
['www.Meatball Spot.com', '43', '3.0', '213', '23.6', 'Meatball Spot', '6605 Las Vegas Blvd', ' Ste 145', 'Tf13Wexrt6WmNw-CDW5Gyg', 'Restaurants; American (New); Italian']
['www.Pita Licious.com', '58', '4.0', '48', '25.5', 'Pita Licious', '4427 S Rural Rd', ' Ste 3', 'BngVzrOVcYoCTmPT7CpIlg', 'Middle Eastern; Mediterranean; Greek; Restaurants']
['www.Fusion Lounge.com', '89', '3.0', '26', '21.5', 'Fusion Lounge', '6915 Dixie Road', ' Unit  4', '8RRDpnVSEL_XV3Q1N_wb1g', 'Nightlife; Lounges; Restaurants; Hookah Bars; Middle Eastern; Bars']
['www.Chess House Cafe.com', '94', '4.5', '42', '27.4', 'Chess House Cafe', '6430 W Lake Mead', ' Ste 160', 'Bh3duLU3aASnt2TZ97TJnQ', 'Cafes; Restaurants; Coffee & Tea; Food']
['www.Kaka All You Can Eat.com', '57', '3.0', '594', '17.4', 'Kaka All You Can Eat', '3235 Highway 7 E', ' Unit 18A', 'QGTqGNLZbBA1QD8L_fO9ZA', 'Sushi Bars; Japanese; Restaurants']
['www.Island Flavors Cafe.com', '47', '2.5', '5', '10.8', 'Island Flavors Cafe', '300 E Charleston', ' Ste 101', 'FdU-T-vgsQtkzivylI9_gw', 'Restaurants; Hawaiian; Caribbean']
['www.Firehouse Subs.com', '80', '5.0', '5', '27.9', 'Firehouse Subs', '11013 Scottsdale Rd', ' Ste 100', 'e1E_lrNhLP9RGLmMa-KIog', 'Fast Food; Restaurants; Sandwiches; Delis']
['www.Joe Maxx Coffee Company.com', '80', '4.0', '16', '15.7', 'Joe Maxx Coffee Company', '10445 Spencer St', ' Ste 110', 'i914BRmIlPSjJpW5B_cS8Q', 'Food; Breakfast & Brunch; Restaurants; Coffee & Tea']
['www.Rodi.com', '77', '3.5', '31', '30.0', 'Rodi', '245 W Garrison Blvd', ' Ste H', 'nUxFpHdZ1TgHEuxSWkQ-OQ', 'American (New); Mediterranean; Music Venues; Restaurants; Nightlife; Arts & Entertainment']
['www.Q2U BBQ Pit and Catering.com', '22', '3.5', '37', '11.1', 'Q2U BBQ Pit and Catering', '4052 Charlotte Hwy', ' Ste 105', 'HZ27TmUPGkeh9zv7V4O76w', 'Food; Barbeque; Restaurants']
['www.holts cafe.com', '43', '3.5', '40', '12.8', 'holts cafe', '50 Bloor Street West', ' Fl 2', 'XBDe0pFAw1B32tpAQN5t2g', 'Cafes; Restaurants; Breakfast & Brunch']
["www.Flamin' Crawfish.com", '36', '3.5', '42', '17.4', "Flamin' Crawfish", '1600 E Woodlawn Rd', ' Ste 170', 'TH4F_uvWUCKMNPCYOsHY_Q', 'Seafood; Vietnamese; Cajun/Creole; Asian Fusion; Restaurants']
['www.Keung Kee Restaurant.com', '29', '3.5', '43', '14.2', 'Keung Kee Restaurant', '3300 Midland Avenue', ' Unit 41', '--SrzpvFLwP_YFwB_Cetow', 'Chinese; Restaurants']
['www.Central Wine.com', '79', '4.5', '72', '17.2', 'Central Wine', '4236 N Central Ave', ' Ste 101', 'vM92DKxz5XJGm6Q5brHuGA', 'Restaurants; American (New); Tapas Bars; Bars; Nightlife; Wine Bars; Food; Beer; Wine & Spirits']
['www.Sidewinder Subs.com', '20', '3.0', '6', '15.2', 'Sidewinder Subs', '2080 N Dobson Rd', ' Ste 4', 'p7kdCPFdDoxrUHKxoRn0wA', 'Sandwiches; Restaurants; Food']
['www.Sugar & Spice.com', '45', '4.5', '19', '12.1', 'Sugar & Spice', '10895 S Eastern Ave', ' Ste 100', 'RzPqAx9QLEccTpxJcLqyfg', 'Middle Eastern; American (Traditional); Italian; Restaurants']
['www.Tasty Kabob.com', '48', '4.0', '190', '11.0', 'Tasty Kabob', '1250 E Apache Blvd', ' Ste 116', 'IUTU_8qM7M8j9A1TbmMjYA', 'Vegetarian; Middle Eastern; Indian; Restaurants; Persian/Iranian']
["www.Chachi's Sandwich Bar.com", '44', '3.0', '7', '23.7', "Chachi's Sandwich Bar", '6455 Macleod Trail SW', ' Ste 1150', '5GXhPuORduxco4vkTJCCrw', 'Restaurants; Sandwiches']
['www.Noodlebox.com', '34', '4.5', '13', '28.3', 'Noodlebox', '2821 Main Street', ' Suite 101', 'y-Jp4iSIMDJE4JzGBh7M-g', 'Food; Noodles; Restaurants; Vegan; Chinese; Gluten-Free; Asian Fusion']
['www.My Healthy Meal.com', '84', '3.0', '10', '24.0', 'My Healthy Meal', '10220 W Charleston', ' Ste 2', 'RxZpGcmMmUUlLn8c6RTk8w', 'Restaurants; American (New); Vegan; Food; Vegetarian']
["www.Asian Wok 'n' Roll.com", '86', '3.5', '25', '21.3', "Asian Wok 'n' Roll", '6905 Millcreek Dr', ' Ste 13', 'o_UqTV_NkaGjxl7iwm2p3Q', 'Halal; Asian Fusion; Restaurants']
["www.Frediani's Authentic Italian Restaurant.com", '25', '2.5', '3', '15.8', "Frediani's Authentic Italian Restaurant", '2895 N Green Valley Pkwy', ' #1A', 'UKVxg3eFNvdKuPDSRT_yxA', 'Italian; Restaurants']
["www.Papa Murphy's.com", '14', '3.5', '7', '23.5', "Papa Murphy's", '14692 N Frank Lloyd Wright Blvd', ' Ste 142', 'AXNmHEWINuETAuuTd80Q2g', 'Fast Food; Italian; Pizza; Restaurants']
['www.Which Wich.com', '2', '4.0', '25', '10.3', 'Which Wich', '14318 Rivergate View Dr', ' Ste 100', 'QCSH3qx5smsDlESxVNwfEg', 'Food; Sandwiches; Restaurants']
['www.Cafe Hollywood.com', '1', '3.0', '206', '23.0', 'Cafe Hollywood', 'Hollywood Square', ' 7240 Kennedy Road', 'AtUtG-oQp1rkk6ZdYcfSzw', 'Fast Food; Restaurants; Chinese']
["www.Menchie's Frozen Yogurt.com", '25', '4.5', '43', '29.5', "Menchie's Frozen Yogurt", '15678 N Frank Lloyd Wright Blvd', ' Ste 120', '3qYAQycES_m9m6B_tr3j2Q', 'Gluten-Free; Food; American (Traditional); Restaurants; Custom Cakes; Ice Cream & Frozen Yogurt']
['www.Tropical Smoothie Cafe.com', '90', '2.0', '116', '28.7', 'Tropical Smoothie Cafe', '9440 West Sahara Boulevard', ' Suite 105', 'NDs6xlZesy9xZFt2Lio6XQ', 'Juice Bars & Smoothies; Food; Restaurants; Wraps; Sandwiches; Cafes; Salad']
['www.Top That Frozen Yogurt.com', '79', '4.0', '24', '15.5', 'Top That Frozen Yogurt', '3870 W Happy Valley Rd', ' Ste 159', 'IJzt5dKeeYbHcHeJU3vjJQ', 'American (New); Ice Cream & Frozen Yogurt; Restaurants; Food']
['www.Ten-Ichi Japanese Restaurant.com', '91', '3.5', '310', '24.3', 'Ten-Ichi Japanese Restaurant', '4810 Sheppard Avenue E', ' Unit 218', 'fKr2Vip-yNCxgJmps-iOTA', 'Sushi Bars; Japanese; Restaurants']
['www.Go For Tea.com', '48', '3.0', '157', '23.9', 'Go For Tea', '3700 Midland Avenue', ' Unit 113-115', 'b41zjWT4pzcTgNY04eKAvg', 'Chinese; Coffee & Tea; Tea Rooms; Desserts; Restaurants; Food']
['www.Pastries N Chaat.com', '86', '4.0', '83', '14.6', 'Pastries N Chaat', '15050 N Northsight Blvd', ' Ste 101', 'pX7ftE5CySOa-5cpuJl_ZA', 'Bakeries; Pizza; Restaurants; Indian; Food']
['www.Los Favoritos.com', '30', '3.5', '194', '13.6', 'Los Favoritos', '1900 W Chandler Blvd', ' Ste 18', 'TH6mQqMfKATGjuW9SfoVSg', 'Restaurants; Mexican']
['www.Bison Jacks.com', '9', '2.0', '24', '13.5', 'Bison Jacks', '8310 Greenway Blvd', ' Ste 104', '5ywg1UsnAMTUCnaex0b2sQ', 'Restaurants; American (New); Food']
["www.Pancho's Vegan Tacos.com", '12', '4.5', '485', '27.4', "Pancho's Vegan Tacos", '4865 S Pecos Rd', ' Ste 5', 'nM9NwHXy3EadihjJTG2i5w', 'Vegan; Tacos; Mexican; Restaurants']
["www.Huang's China Bistro.com", '73', '4.5', '39', '17.9', "Huang's China Bistro", '19826 N Cove Rd', ' Ste C', 'XdfYrFt4tkHn3TZWtBPDWw', 'Restaurants; Chinese; Soup']
['www.AZ Bread.com', '48', '4.0', '241', '28.5', 'AZ Bread', '315 W Elliot Rd', ' Ste 107', 'f-7sTbx8u7c9t1-r_Fdoow', 'Sandwiches; Event Planning & Services; Restaurants; Caterers; Breakfast & Brunch']
['www.Starbucks.com', '41', '4.0', '37', '15.3', 'Starbucks', '995 W Elliot Road', ' Suite 1', 'F9v9bdFqp-GxMEjABRoDyA', 'Food; Restaurants; Coffee & Tea']
['www.Bowlology.com', '48', '4.0', '228', '20.9', 'Bowlology', '10870 W Charleston Blvd', ' Ste 140', '_JbuDLG7SFEtiCVDT1M0CQ', 'Poke; Restaurants; Food; Juice Bars & Smoothies; Acai Bowls; Live/Raw Food']
['www.Pacific Hut Restaurant.com', '11', '2.0', '6', '22.4', 'Pacific Hut Restaurant', '8338 18 Street SE', ' Suite 308', '0YiC23iyKEnLsocpQ7oYQw', 'Filipino; Restaurants']
['www.City Market Deli.com', '68', '4.5', '14', '16.5', 'City Market Deli', '4800 N Scottsdale Rd', ' Ste 1175', 'AM1zdle5q0H1ocIGt7S5Dw', 'Food; Convenience Stores; Delis; Restaurants; Breakfast & Brunch; Sandwiches']
['www.Silo13.com', '70', '4.0', '3', '13.2', 'Silo13', '4750 Yonge Street', ' Unit 107', '1GBdcsUE8d9nYuWqQ1C5ag', 'Cafes; Food; Comfort Food; Restaurants; Specialty Food; Do-It-Yourself Food']
['www.Wild Ocean Seafood Market & Grille.com', '54', '3.0', '26', '21.8', 'Wild Ocean Seafood Market & Grille', '8876 E Pinnacle Peak Rd', ' Ste 100', 'sGZg_8t5I5WopNwsW7riAQ', 'Seafood; Food; Restaurants; Specialty Food; Meat Shops; Seafood Markets']
['www.Hello Sailor.com', '29', '3.0', '327', '29.5', 'Hello Sailor', '20210 Henderson Rd', ' Ste 101', '1hBmklxIBhw9nu9NjOTaQA', 'Nightlife; Burgers; Sports Bars; Dive Bars; Salad; Restaurants; Sandwiches; Bars; Seafood']
['www.Sweet Poke.com', '48', '4.5', '383', '21.3', 'Sweet Poke', '5655 Centennial Center Blvd', ' Ste 120', '9UVkAmyodpaSBm49DBKFNw', 'Japanese; Asian Fusion; Sushi Bars; Hawaiian; Food; Seafood; Poke; Restaurants']
['www.Squid Ink Sushi - Phoenix.com', '60', '3.5', '601', '23.0', 'Squid Ink Sushi - Phoenix', '2 E Jefferson St', ' Ste 108', 'gSPqD1DR3lzgoaifIhdF_w', 'Asian Fusion; Sushi Bars; Bars; Cocktail Bars; Nightlife; Restaurants']
['www.Kapit Bahay.com', '70', '3.0', '86', '26.2', 'Kapit Bahay', '4115 Spring Mountain Rd', ' Ste 104', 'fg9Pwv9jDwZz0L02nJtGVA', 'Fast Food; Restaurants; Filipino']
['www.Ahipoki.com', '93', '4.0', '53', '28.2', 'Ahipoki', '3051 S Market St', ' Ste 101', '4DfdGNc9Y6H-hAwC73bSnw', 'Poke; Hawaiian; Food; Restaurants; Seafood']
['www.Bawarchi Indian Cuisine.com', '87', '3.0', '117', '16.8', 'Bawarchi Indian Cuisine', '3607 E Bell Rd', ' Ste 6', '-K3kqmykKlhlB4arCsLHOw', 'Indian; Gluten-Free; Vegetarian; Restaurants']
["www.Coconut's Fish Cafe.com", '28', '4.5', '237', '14.4', "Coconut's Fish Cafe", '7366 E Shea Blvd', ' Ste 110', 'WzVFBhckDWtyFUfC9o9bGA', 'Fish & Chips; Hawaiian; Food; Seafood; Restaurants; Poke']
["www.Guddu's Chilli Chicken.com", '12', '3.5', '28', '14.2', "Guddu's Chilli Chicken", '205 Van Kirk Drive', ' Unit 3', '3iUabwGw2Wlf3Qm93NUm5g', 'Restaurants; Indian']
['www.Stir Krazy Mongolian Grill.com', '66', '4.0', '233', '23.3', 'Stir Krazy Mongolian Grill', '3345 E Patrick Ln', ' Ste 100', 'eV-5b1Bjtnn-QePN3t3taQ', 'Asian Fusion; Restaurants; Mongolian; Chinese']
["www.Handel's Homemade Ice Cream & Yogurt.com", '97', '4.5', '357', '12.2', "Handel's Homemade Ice Cream & Yogurt", '10170 W Tropicana Ave', ' Ste 150', 'nlsibvBeSc8vfus2KuQatA', 'Juice Bars & Smoothies; Patisserie/Cake Shop; Food; Ice Cream & Frozen Yogurt; Bakeries; Restaurants']
["www.Rochelli's Pizza House.com", '55', '4.0', '30', '27.8', "Rochelli's Pizza House", '21043 N Cave Creek Rd', ' Ste A6', 'S3RKq5WDrvUO5ss6I2gNVQ', 'Restaurants; Pizza']
["www.OG Original Geno's.com", '41', '3.5', '30', '29.9', "OG Original Geno's", '2211 W Camelback Rd', ' Ste 178', 'BxNhwgVNi2qsAco8388h5A', 'Restaurants; Salad; Sandwiches; Pizza']
['www.Guru Lukshmi.com', '41', '4.0', '360', '23.7', 'Guru Lukshmi', '7070 St Barbara Boulevard', ' Unit 45 & 50', 'LI9sVHgnX-DzFyvWmPDRgA', 'Indian; Restaurants']
['www.Zeytouna.com', '70', '2.5', '45', '12.7', 'Zeytouna', '10 Dundas Street E', ' Level 3', 'edO9zyRGJcwiso8ZcAkA8Q', 'Restaurants; Mediterranean']
['www.Fresh Chef Restaurant.com', '11', '5.0', '9', '22.5', 'Fresh Chef Restaurant', '15080 Idlewild Rd', ' Ste J', '59mA5XsGX63Qaf5sSAPcIg', 'Seafood; Salad; Restaurants; American (Traditional)']
["www.Grum's Sub Shoppe.com", '41', '2.0', '4', '28.3', "Grum's Sub Shoppe", '28500 Miles Rd', ' Ste A', 'sayPFGC6C7cNDExDjdN9XQ', 'Sandwiches; Restaurants']
['www.Four Star Sushi.com', '22', '3.5', '75', '14.6', 'Four Star Sushi', '9200 Weston Road', ' Unit 15', 'RMjCnixEY5i12CiqnskiVw', 'Japanese; Sushi Bars; Restaurants']
['www.Zoup!.com', '99', '3.5', '24', '23.9', 'Zoup!', '3900 Medina Rd', ' Akron', 'pG-Ugp0MK3pYVyIeE5DlHQ', 'Soup; Sandwiches; Restaurants; Salad']
['www.Shuseki.com', '49', '3.5', '169', '21.0', 'Shuseki', '5115 W Spring Mountain Rd', ' Ste 117', 'i7__R4dmGUayzNB939Zm0A', 'Japanese; Ramen; Sushi Bars; Restaurants']
['www.Greek Village Grille.com', '65', '3.0', '30', '20.7', 'Greek Village Grille', '203 E Royalton Rd', ' Ste 114', 'zm3w7U26kDxREFDSLJRBgQ', 'Restaurants; Greek']
['www.Brio Tuscan Grille.com', '29', '4.0', '530', '26.7', 'Brio Tuscan Grille', '420 S Rampart Blvd', ' Ste 180', 'eBj_YyJU5jVu6tbZCkdtDA', 'Pizza; Italian; Nightlife; Bars; Cocktail Bars; Restaurants']
['www.Sweet Tomatoes.com', '65', '3.5', '333', '13.7', 'Sweet Tomatoes', '9460 W Flamingo Rd', ' Ste 100', 'mmbXj7CmjGbH-wR3j6cD0w', 'Soup; Salad; American (Traditional); Buffets; Vegetarian; Restaurants']
['www.Sato & Chan Sushi Szechuan Thai.com', '82', '2.0', '23', '15.0', 'Sato & Chan Sushi Szechuan Thai', '1800 Boulevard Saint-martin Ouest', ' H7S 1M9', 'mDUQCaoZTNsouuxJ2KlAoQ', 'Restaurants; Sushi Bars; Thai; Asian Fusion; Chinese; Japanese']
["www.BB King's Blues Club.com", '24', '3.0', '173', '22.0', "BB King's Blues Club", 'The Mirage', ' 3400 S Las Vegas Blvd', 'NlGDKsTOLKyHJ0mgS_gWJQ', 'Nightlife; Southern; Restaurants; Arts & Entertainment; Jazz & Blues']
['www.Empress Palace Restaurant.com', '86', '2.0', '11', '28.5', 'Empress Palace Restaurant', '8650 - 112 Avenue NW', ' Unit 3105', 'XMuNYC3WbYyBJyzFcn0qpw', 'Restaurants; Chinese; Dim Sum']
